ent_id,unique_id,st_code,dist_code,sbd_code,ent_type,name,dem_class,ivlg_count,uvlg_count,town_count,hhld_count,total_pop,male_count,female_count,area_sqkm,pop_per_sqkm_old,pop_per_sqkm_new
2138803089,2138803089U,21,388,03089,SUB-DISTRICT,Purusottampur,URBAN,0,0,1,3224,15366,7894,7472,34.89,440.4127257093723,440.4127257093723
2138803090,2138803090T,21,388,03090,SUB-DISTRICT,Hinjili,TOTAL,70,9,2,34464,162779,81608,81171,165.55,983.2618544246451,983.2618544246451
2138803090,2138803090R,21,388,03090,SUB-DISTRICT,Hinjili,RURAL,70,9,0,28368,133650,66665,66985,152.24,877.8901734104046,877.8901734104046
2138803090,2138803090U,21,388,03090,SUB-DISTRICT,Hinjili,URBAN,0,0,2,6096,29129,14943,14186,13.31,2188.5048835462057,2188.5048835462057
2138803091,2138803091T,21,388,03091,SUB-DISTRICT,Patapur,TOTAL,136,15,0,28268,133574,68111,65463,338.01527135376085,395.1714946636355,395.1714946636355
2138803091,2138803091R,21,388,03091,SUB-DISTRICT,Patapur,RURAL,136,15,0,28268,133574,68111,65463,338.01527135376085,395.1714946636355,395.1714946636355
2138803091,2138803091U,21,388,03091,SUB-DISTRICT,Patapur,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2138803092,2138803092T,21,388,03092,SUB-DISTRICT,Seragad,TOTAL,50,2,1,13599,66224,33773,32451,115.02877986962396,575.716790833213,575.716790833213
2138803092,2138803092R,21,388,03092,SUB-DISTRICT,Seragad,RURAL,50,2,0,12237,59571,30347,29224,110.53877986962397,538.9149407136716,538.9149407136716
2138803092,2138803092U,21,388,03092,SUB-DISTRICT,Seragad,URBAN,0,0,1,1362,6653,3426,3227,4.49,1481.7371937639198,1481.7371937639198
2138803093,2138803093T,21,388,03093,SUB-DISTRICT,Brahmapur Sadar,TOTAL,49,3,4,29648,143763,73697,70066,188.92,760.9728985814102,760.9728985814102
2138803093,2138803093R,21,388,03093,SUB-DISTRICT,Brahmapur Sadar,RURAL,49,3,0,21212,104759,53727,51032,166.27999999999997,630.0156362761608,630.0156362761608
2138803093,2138803093U,21,388,03093,SUB-DISTRICT,Brahmapur Sadar,URBAN,0,0,4,8436,39004,19970,19034,22.64,1722.791519434629,1722.791519434629
2138803094,2138803094T,21,388,03094,SUB-DISTRICT,Gopalpur,TOTAL,24,1,3,14936,67957,35185,32772,61.596186846024125,1103.2663461762074,1103.2663461762074
2138803094,2138803094R,21,388,03094,SUB-DISTRICT,Gopalpur,RURAL,24,1,0,10966,50103,25695,24408,50.78618684602412,986.5477822129974,986.5477822129974
2138803094,2138803094U,21,388,03094,SUB-DISTRICT,Gopalpur,URBAN,0,0,3,3970,17854,9490,8364,10.81,1651.6188714153561,1651.6188714153561
2138803095,2138803095T,21,388,03095,SUB-DISTRICT,Golanthara,TOTAL,88,2,2,31598,147582,73369,74213,290.99620804938905,507.16124787080315,507.16124787080315
2138803095,2138803095R,21,388,03095,SUB-DISTRICT,Golanthara,RURAL,88,2,0,28255,131331,65167,66164,272.8462080493891,481.3370907329128,481.3370907329128
2138803095,2138803095U,21,388,03095,SUB-DISTRICT,Golanthara,URBAN,0,0,2,3343,16251,8202,8049,18.15,895.3719008264463,895.3719008264463
2138803096,2138803096T,21,388,03096,SUB-DISTRICT,Digapahandi,TOTAL,143,31,1,30350,137239,68736,68503,254.90240041815008,538.3982252613893,538.3982252613893
2138803096,2138803096R,21,388,03096,SUB-DISTRICT,Digapahandi,RURAL,143,31,0,27395,124049,62057,61992,244.68240041815008,506.9796592971395,506.9796592971395
2138803096,2138803096U,21,388,03096,SUB-DISTRICT,Digapahandi,URBAN,0,0,1,2955,13190,6679,6511,10.22,1290.606653620352,1290.606653620352
2138803097,2138803097T,21,388,03097,SUB-DISTRICT,Nuagaon,TOTAL,177,27,1,24931,114436,57367,57069,432.2961814219075,264.7166570465587,264.7166570465587
2138803097,2138803097R,21,388,03097,SUB-DISTRICT,Nuagaon,RURAL,177,27,0,22466,102791,51433,51358,425.81618142190746,241.39759005107547,241.39759005107547
2138803097,2138803097U,21,388,03097,SUB-DISTRICT,Nuagaon,URBAN,0,0,1,2465,11645,5934,5711,6.48,1797.0679012345677,1797.0679012345677
2138803098,2138803098T,21,388,03098,SUB-DISTRICT,Jarada,TOTAL,192,53,1,25655,115201,56205,58996,270.6125134370161,425.7046303470831,425.7046303470831
2138803098,2138803098R,21,388,03098,SUB-DISTRICT,Jarada,RURAL,192,53,0,24361,109142,53144,55998,268.6325134370161,406.28737975006726,406.28737975006726
2138803098,2138803098U,21,388,03098,SUB-DISTRICT,Jarada,URBAN,0,0,1,1294,6059,3061,2998,1.98,3060.10101010101,3060.10101010101
2138803109,2138803109T,21,388,03109,SUB-DISTRICT,Ramagiri,TOTAL,96,13,0,2710,12986,6535,6451,234.47824189587666,55.3825373945213,55.3825373945213
2138803109,2138803109R,21,388,03109,SUB-DISTRICT,Ramagiri,RURAL,96,13,0,2710,12986,6535,6451,234.47824189587666,55.3825373945213,55.3825373945213
2138803109,2138803109U,21,388,03109,SUB-DISTRICT,Ramagiri,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2138803099,2138803099T,21,388,03099,SUB-DISTRICT,Brahmapur (M.Corp.),TOTAL,0,0,1,74720,356598,185754,170844,79.8,4468.646616541354,4468.646616541354
2138803099,2138803099R,21,388,03099,SUB-DISTRICT,Brahmapur (M.Corp.),RURAL,0,0,0,0,0,0,0,0.0,0.0,0.0
2138803099,2138803099U,21,388,03099,SUB-DISTRICT,Brahmapur (M.Corp.),URBAN,0,0,1,74720,356598,185754,170844,79.8,4468.646616541354,4468.646616541354
2138900000,2138900000T,21,389,00000,DISTRICT,Gajapati,TOTAL,1499,113,5,128523,577817,282882,294935,4325.0,133.5993063583815,133.5993063583815
2138900000,2138900000R,21,389,00000,DISTRICT,Gajapati,RURAL,1499,113,0,112365,507151,247655,259496,4287.95,118.2735339731107,118.2735339731107
2138900000,2138900000U,21,389,00000,DISTRICT,Gajapati,URBAN,0,0,5,16158,70666,35227,35439,37.05,1907.314439946019,1907.314439946019
2138903100,2138903100T,21,389,03100,SUB-DISTRICT,Adva,TOTAL,208,20,0,12503,59262,28847,30415,854.1461551199832,69.38156853457401,69.38156853457401
2138903100,2138903100R,21,389,03100,SUB-DISTRICT,Adva,RURAL,208,20,0,12503,59262,28847,30415,854.1461551199832,69.38156853457401,69.38156853457401
2138903100,2138903100U,21,389,03100,SUB-DISTRICT,Adva,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2138903101,2138903101T,21,389,03101,SUB-DISTRICT,Mohana,TOTAL,264,6,1,15627,74336,36450,37886,663.2760515460814,112.07399969699566,112.07399969699566
2138903101,2138903101R,21,389,03101,SUB-DISTRICT,Mohana,RURAL,264,6,0,14506,69139,33763,35376,660.7660515460814,104.6346128682404,104.6346128682404
2138903101,2138903101U,21,389,03101,SUB-DISTRICT,Mohana,URBAN,0,0,1,1121,5197,2687,2510,2.51,2070.5179282868526,2070.5179282868526
2138903102,2138903102T,21,389,03102,SUB-DISTRICT,R.Udaygiri,TOTAL,280,21,1,17620,86234,42243,43991,1013.3836273948956,85.09511863901105,85.09511863901105
2138903102,2138903102R,21,389,03102,SUB-DISTRICT,R.Udaygiri,RURAL,280,21,0,16560,81383,39815,41568,1004.9836273948956,80.97942870070418,80.97942870070418
2138903102,2138903102U,21,389,03102,SUB-DISTRICT,R.Udaygiri,URBAN,0,0,1,1060,4851,2428,2423,8.4,577.5,577.5
2138903103,2138903103T,21,389,03103,SUB-DISTRICT,Serango,TOTAL,221,13,0,16653,77720,37778,39942,380.4163028533004,204.30249549523404,204.30249549523404
2138903103,2138903103R,21,389,03103,SUB-DISTRICT,Serango,RURAL,221,13,0,16653,77720,37778,39942,380.4163028533004,204.30249549523404,204.30249549523404
2138903103,2138903103U,21,389,03103,SUB-DISTRICT,Serango,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2138903104,2138903104T,21,389,03104,SUB-DISTRICT,Kashinagara,TOTAL,72,14,1,12486,51907,25512,26395,269.03471532231356,192.93792601379897,192.93792601379897
2138903104,2138903104R,21,389,03104,SUB-DISTRICT,Kashinagara,RURAL,72,14,0,10058,42223,20921,21302,258.67471532231355,163.2281684253111,163.2281684253111
2138903104,2138903104U,21,389,03104,SUB-DISTRICT,Kashinagara,URBAN,0,0,1,2428,9684,4591,5093,10.36,934.7490347490348,934.7490347490348
2138903105,2138903105T,21,389,03105,SUB-DISTRICT,Parlakhemundi,TOTAL,61,9,1,18095,77645,38876,38769,150.24143407701803,516.8015100294967,516.8015100294967
2138903105,2138903105R,21,389,03105,SUB-DISTRICT,Parlakhemundi,RURAL,61,9,0,7431,31373,15691,15682,144.59143407701802,216.97689216699288,216.97689216699288
2138903105,2138903105U,21,389,03105,SUB-DISTRICT,Parlakhemundi,URBAN,0,0,1,10664,46272,23185,23087,5.65,8189.734513274336,8189.734513274336
2138903106,2138903106T,21,389,03106,SUB-DISTRICT,Gurandi,TOTAL,73,4,0,11694,45010,21970,23040,132.5857595921276,339.47838846693537,339.47838846693537
2138903106,2138903106R,21,389,03106,SUB-DISTRICT,Gurandi,RURAL,73,4,0,11694,45010,21970,23040,132.5857595921276,339.47838846693537,339.47838846693537
2138903106,2138903106U,21,389,03106,SUB-DISTRICT,Gurandi,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2138903107,2138903107T,21,389,03107,SUB-DISTRICT,Rayagada,TOTAL,111,8,1,10631,46196,22170,24026,330.4443415730788,139.79964002435068,139.79964002435068
2138903107,2138903107R,21,389,03107,SUB-DISTRICT,Rayagada,RURAL,111,8,0,9746,41534,19834,21700,320.3143415730788,129.66637646015027,129.66637646015027
2138903107,2138903107U,21,389,03107,SUB-DISTRICT,Rayagada,URBAN,0,0,1,885,4662,2336,2326,10.13,460.21717670286273,460.21717670286273
2138903108,2138903108T,21,389,03108,SUB-DISTRICT,Garabandha,TOTAL,104,11,0,6673,29492,14487,15005,291.6713084234085,101.11381938599031,101.11381938599031
2138903108,2138903108R,21,389,03108,SUB-DISTRICT,Garabandha,RURAL,104,11,0,6673,29492,14487,15005,291.6713084234085,101.11381938599031,101.11381938599031
2138903108,2138903108U,21,389,03108,SUB-DISTRICT,Garabandha,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2138903109,2138903109T,21,389,03109,SUB-DISTRICT,Ramagiri,TOTAL,105,7,0,6541,30015,14549,15466,239.80030409779303,125.16664694369851,125.16664694369851
2138903109,2138903109R,21,389,03109,SUB-DISTRICT,Ramagiri,RURAL,105,7,0,6541,30015,14549,15466,239.80030409779303,125.16664694369851,125.16664694369851
2138903109,2138903109U,21,389,03109,SUB-DISTRICT,Ramagiri,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139000000,2139000000T,21,390,00000,DISTRICT,Kandhamal,TOTAL,2417,170,4,172022,733110,359945,373165,8021.0,91.39882807629971,91.39882807629971
2139000000,2139000000R,21,390,00000,DISTRICT,Kandhamal,RURAL,2417,170,0,155256,660831,323523,337308,7969.26,82.92250472440352,82.92250472440352
2139000000,2139000000U,21,390,00000,DISTRICT,Kandhamal,URBAN,0,0,4,16766,72279,36422,35857,51.74,1396.9655972168534,1396.9655972168534
2139003110,2139003110T,21,390,03110,SUB-DISTRICT,Gochhapada,TOTAL,227,15,0,8303,35593,17391,18202,628.4649428010384,56.634821731445655,56.634821731445655
2139003110,2139003110R,21,390,03110,SUB-DISTRICT,Gochhapada,RURAL,227,15,0,8303,35593,17391,18202,628.4649428010384,56.634821731445655,56.634821731445655
2139003110,2139003110U,21,390,03110,SUB-DISTRICT,Gochhapada,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139003111,2139003111T,21,390,03111,SUB-DISTRICT,Phulabani,TOTAL,240,9,0,9954,41762,20689,21073,618.958750388922,67.47137830066849,67.47137830066849
2139003111,2139003111R,21,390,03111,SUB-DISTRICT,Phulabani,RURAL,240,9,0,9954,41762,20689,21073,618.958750388922,67.47137830066849,67.47137830066849
2139003111,2139003111U,21,390,03111,SUB-DISTRICT,Phulabani,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139003112,2139003112T,21,390,03112,SUB-DISTRICT,Phulabani Town,TOTAL,5,0,1,8976,38732,20009,18723,17.62477068128798,2197.588876496494,2197.588876496494
2139003112,2139003112R,21,390,03112,SUB-DISTRICT,Phulabani Town,RURAL,5,0,0,324,1361,672,689,1.6247706812879805,837.6566709839412,837.6566709839412
2139003112,2139003112U,21,390,03112,SUB-DISTRICT,Phulabani Town,URBAN,0,0,1,8652,37371,19337,18034,16.0,2335.6875,2335.6875
2139003113,2139003113T,21,390,03113,SUB-DISTRICT,Khajuripada,TOTAL,164,5,0,10551,42560,21174,21386,373.5167323584356,113.94402529511959,113.94402529511959
2139003113,2139003113R,21,390,03113,SUB-DISTRICT,Khajuripada,RURAL,164,5,0,10551,42560,21174,21386,373.5167323584356,113.94402529511959,113.94402529511959
2139003113,2139003113U,21,390,03113,SUB-DISTRICT,Khajuripada,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139003114,2139003114T,21,390,03114,SUB-DISTRICT,G.Udayagiri,TOTAL,99,11,1,12185,48846,23509,25337,351.28384008303885,139.04994886315708,139.04994886315708
2139003114,2139003114R,21,390,03114,SUB-DISTRICT,G.Udayagiri,RURAL,99,11,0,9488,37544,18152,19392,338.04384008303884,111.0625177810591,111.0625177810591
2139003114,2139003114U,21,390,03114,SUB-DISTRICT,G.Udayagiri,URBAN,0,0,1,2697,11302,5357,5945,13.24,853.6253776435045,853.6253776435045
2139003115,2139003115T,21,390,03115,SUB-DISTRICT,Tikabali,TOTAL,156,9,0,12289,48709,23744,24965,312.9069892341239,155.66606587862074,155.66606587862074
2139003115,2139003115R,21,390,03115,SUB-DISTRICT,Tikabali,RURAL,156,9,0,12289,48709,23744,24965,312.9069892341239,155.66606587862074,155.66606587862074
2139003115,2139003115U,21,390,03115,SUB-DISTRICT,Tikabali,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139003116,2139003116T,21,390,03116,SUB-DISTRICT,Chakapada,TOTAL,82,12,0,5899,22752,11320,11432,275.8452652221793,82.48102421360912,82.48102421360912
2139003116,2139003116R,21,390,03116,SUB-DISTRICT,Chakapada,RURAL,82,12,0,5899,22752,11320,11432,275.8452652221793,82.48102421360912,82.48102421360912
2139003116,2139003116U,21,390,03116,SUB-DISTRICT,Chakapada,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139003117,2139003117T,21,390,03117,SUB-DISTRICT,Sarangagarh,TOTAL,97,20,0,8916,35335,17338,17997,289.8767365930049,121.89663929331222,121.89663929331222
2139003117,2139003117R,21,390,03117,SUB-DISTRICT,Sarangagarh,RURAL,97,20,0,8916,35335,17338,17997,289.8767365930049,121.89663929331222,121.89663929331222
2139003117,2139003117U,21,390,03117,SUB-DISTRICT,Sarangagarh,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139003118,2139003118T,21,390,03118,SUB-DISTRICT,Phiringia,TOTAL,234,11,0,12455,53570,26113,27457,498.1327666584471,107.54161056169016,107.54161056169016
2139003118,2139003118R,21,390,03118,SUB-DISTRICT,Phiringia,RURAL,234,11,0,12455,53570,26113,27457,498.1327666584471,107.54161056169016,107.54161056169016
2139003118,2139003118U,21,390,03118,SUB-DISTRICT,Phiringia,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139003119,2139003119T,21,390,03119,SUB-DISTRICT,Baliguda,TOTAL,328,20,1,22318,97084,47634,49450,1106.094157198058,87.77191287759065,87.77191287759065
2139003119,2139003119R,21,390,03119,SUB-DISTRICT,Baliguda,RURAL,328,20,0,18392,80473,39245,41228,1089.4541571980578,73.8654301957658,73.8654301957658
2139003119,2139003119U,21,390,03119,SUB-DISTRICT,Baliguda,URBAN,0,0,1,3926,16611,8389,8222,16.64,998.2572115384615,998.2572115384615
2139003120,2139003120T,21,390,03120,SUB-DISTRICT,Nuagaon,TOTAL,64,11,0,4711,19364,9372,9992,261.7930831925038,73.96681288848686,73.96681288848686
2139003120,2139003120R,21,390,03120,SUB-DISTRICT,Nuagaon,RURAL,64,11,0,4711,19364,9372,9992,261.7930831925038,73.96681288848686,73.96681288848686
2139003120,2139003120U,21,390,03120,SUB-DISTRICT,Nuagaon,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139003121,2139003121T,21,390,03121,SUB-DISTRICT,Tumudibandha,TOTAL,91,2,0,6469,28538,14113,14425,350.9110482237402,81.3254531154124,81.3254531154124
2139003121,2139003121R,21,390,03121,SUB-DISTRICT,Tumudibandha,RURAL,91,2,0,6469,28538,14113,14425,350.9110482237402,81.3254531154124,81.3254531154124
2139003121,2139003121U,21,390,03121,SUB-DISTRICT,Tumudibandha,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139003122,2139003122T,21,390,03122,SUB-DISTRICT,Belaghar,TOTAL,130,6,0,4410,19506,9381,10125,371.0728746141442,52.566493900377615,52.566493900377615
2139003122,2139003122R,21,390,03122,SUB-DISTRICT,Belaghar,RURAL,130,6,0,4410,19506,9381,10125,371.0728746141442,52.566493900377615,52.566493900377615
2139003122,2139003122U,21,390,03122,SUB-DISTRICT,Belaghar,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139003123,2139003123T,21,390,03123,SUB-DISTRICT,Kotagarh,TOTAL,130,3,0,10146,47900,23598,24302,855.091327266366,56.01740828448242,56.01740828448242
2139003123,2139003123R,21,390,03123,SUB-DISTRICT,Kotagarh,RURAL,130,3,0,10146,47900,23598,24302,855.091327266366,56.01740828448242,56.01740828448242
2139003123,2139003123U,21,390,03123,SUB-DISTRICT,Kotagarh,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139003124,2139003124T,21,390,03124,SUB-DISTRICT,Brahmanigaon,TOTAL,86,9,0,7803,36505,17760,18745,468.3404839028269,77.94542913692295,77.94542913692295
2139003124,2139003124R,21,390,03124,SUB-DISTRICT,Brahmanigaon,RURAL,86,9,0,7803,36505,17760,18745,468.3404839028269,77.94542913692295,77.94542913692295
2139003124,2139003124U,21,390,03124,SUB-DISTRICT,Brahmanigaon,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139003125,2139003125T,21,390,03125,SUB-DISTRICT,Daringbadi,TOTAL,153,15,1,13925,63524,31002,32522,747.1577286699708,85.02086984107123,85.02086984107123
2139003125,2139003125R,21,390,03125,SUB-DISTRICT,Daringbadi,RURAL,153,15,0,12434,56529,27663,28866,741.2977286699708,76.25680993441567,76.25680993441567
2139003125,2139003125U,21,390,03125,SUB-DISTRICT,Daringbadi,URBAN,0,0,1,1491,6995,3339,3656,5.86,1193.6860068259384,1193.6860068259384
2139003126,2139003126T,21,390,03126,SUB-DISTRICT,Raikia,TOTAL,131,12,0,12712,52830,25798,27032,493.9285029119119,106.95880008654167,106.95880008654167
2139003126,2139003126R,21,390,03126,SUB-DISTRICT,Raikia,RURAL,131,12,0,12712,52830,25798,27032,493.9285029119119,106.95880008654167,106.95880008654167
2139003126,2139003126U,21,390,03126,SUB-DISTRICT,Raikia,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139100000,2139100000T,21,391,00000,DISTRICT,Baudh,TOTAL,1117,70,1,106961,441162,221625,219537,3098.0,142.40219496449322,142.40219496449322
2139100000,2139100000R,21,391,00000,DISTRICT,Baudh,RURAL,1117,70,0,102402,420738,211133,209605,3077.28,136.723990017158,136.723990017158
2139100000,2139100000U,21,391,00000,DISTRICT,Baudh,URBAN,0,0,1,4559,20424,10492,9932,20.72,985.7142857142858,985.7142857142858
2139103127,2139103127T,21,391,03127,SUB-DISTRICT,Kantamal,TOTAL,217,9,0,19222,77483,38719,38764,612.2042989205943,126.56395934594687,126.56395934594687
2139103127,2139103127R,21,391,03127,SUB-DISTRICT,Kantamal,RURAL,217,9,0,19222,77483,38719,38764,612.2042989205943,126.56395934594687,126.56395934594687
2139103127,2139103127U,21,391,03127,SUB-DISTRICT,Kantamal,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139103128,2139103128T,21,391,03128,SUB-DISTRICT,Manamunda,TOTAL,293,24,0,25757,106227,53142,53085,683.4608648605323,155.42513911411268,155.42513911411268
2139103128,2139103128R,21,391,03128,SUB-DISTRICT,Manamunda,RURAL,293,24,0,25757,106227,53142,53085,683.4608648605323,155.42513911411268,155.42513911411268
2139103128,2139103128U,21,391,03128,SUB-DISTRICT,Manamunda,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139103129,2139103129T,21,391,03129,SUB-DISTRICT,Baunsuni,TOTAL,84,5,0,10588,43817,22021,21796,158.59164262049802,276.28820331252837,276.28820331252837
2139103129,2139103129R,21,391,03129,SUB-DISTRICT,Baunsuni,RURAL,84,5,0,10588,43817,22021,21796,158.59164262049802,276.28820331252837,276.28820331252837
2139103129,2139103129U,21,391,03129,SUB-DISTRICT,Baunsuni,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139103130,2139103130T,21,391,03130,SUB-DISTRICT,Baudh Sadar,TOTAL,277,13,1,32493,137398,69507,67891,699.2289796409106,196.49929279327185,196.49929279327185
2139103130,2139103130R,21,391,03130,SUB-DISTRICT,Baudh Sadar,RURAL,277,13,0,27934,116974,59015,57959,678.5089796409105,172.398602686005,172.398602686005
2139103130,2139103130U,21,391,03130,SUB-DISTRICT,Baudh Sadar,URBAN,0,0,1,4559,20424,10492,9932,20.72,985.7142857142858,985.7142857142858
2139103131,2139103131T,21,391,03131,SUB-DISTRICT,Puruna Katak,TOTAL,111,6,0,9212,36887,18207,18680,313.12744469381215,117.8018746841865,117.8018746841865
2139103131,2139103131R,21,391,03131,SUB-DISTRICT,Puruna Katak,RURAL,111,6,0,9212,36887,18207,18680,313.12744469381215,117.8018746841865,117.8018746841865
2139103131,2139103131U,21,391,03131,SUB-DISTRICT,Puruna Katak,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139103132,2139103132T,21,391,03132,SUB-DISTRICT,Harbhanga,TOTAL,135,13,0,9689,39350,20029,19321,631.3867692636529,62.323130473404525,62.323130473404525
2139103132,2139103132R,21,391,03132,SUB-DISTRICT,Harbhanga,RURAL,135,13,0,9689,39350,20029,19321,631.3867692636529,62.323130473404525,62.323130473404525
2139103132,2139103132U,21,391,03132,SUB-DISTRICT,Harbhanga,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139200000,2139200000T,21,392,00000,DISTRICT,Subarnapur,TOTAL,856,106,4,151136,610183,311312,298871,2337.0,261.0967051775781,261.0967051775781
2139200000,2139200000R,21,392,00000,DISTRICT,Subarnapur,RURAL,856,106,0,139346,560242,285634,274608,2284.21,245.26729153624228,245.26729153624228
2139200000,2139200000U,21,392,00000,DISTRICT,Subarnapur,URBAN,0,0,4,11790,49941,25678,24263,52.79,946.031445349498,946.031445349498
2139203133,2139203133T,21,392,03133,SUB-DISTRICT,Dunguripali,TOTAL,117,15,0,28877,115713,59073,56640,370.3082867109854,312.477479312556,312.477479312556
2139203133,2139203133R,21,392,03133,SUB-DISTRICT,Dunguripali,RURAL,117,15,0,28877,115713,59073,56640,370.3082867109854,312.477479312556,312.477479312556
2139203133,2139203133U,21,392,03133,SUB-DISTRICT,Dunguripali,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139203134,2139203134T,21,392,03134,SUB-DISTRICT,Rampur,TOTAL,44,0,0,10878,43215,22327,20888,114.24786414796289,378.2565242885598,378.2565242885598
2139203134,2139203134R,21,392,03134,SUB-DISTRICT,Rampur,RURAL,44,0,0,10878,43215,22327,20888,114.24786414796289,378.2565242885598,378.2565242885598
2139203134,2139203134U,21,392,03134,SUB-DISTRICT,Rampur,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139203135,2139203135T,21,392,03135,SUB-DISTRICT,Binika,TOTAL,80,8,1,24651,96634,49569,47065,301.96056078457184,320.021925210762,320.021925210762
2139203135,2139203135R,21,392,03135,SUB-DISTRICT,Binika,RURAL,80,8,0,20866,80869,41459,39410,280.5405607845718,288.26134721424336,288.26134721424336
2139203135,2139203135U,21,392,03135,SUB-DISTRICT,Binika,URBAN,0,0,1,3785,15765,8110,7655,21.42,735.9943977591035,735.9943977591035
2139203136,2139203136T,21,392,03136,SUB-DISTRICT,Ulunda,TOTAL,102,8,0,10192,41258,20946,20312,365.4270387678537,112.90352279107113,112.90352279107113
2139203136,2139203136R,21,392,03136,SUB-DISTRICT,Ulunda,RURAL,102,8,0,10192,41258,20946,20312,365.4270387678537,112.90352279107113,112.90352279107113
2139203136,2139203136U,21,392,03136,SUB-DISTRICT,Ulunda,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139203137,2139203137T,21,392,03137,SUB-DISTRICT,Biramaharajpur,TOTAL,176,24,0,24727,100402,51273,49129,412.9679326005397,243.12299351610426,243.12299351610426
2139203137,2139203137R,21,392,03137,SUB-DISTRICT,Biramaharajpur,RURAL,176,24,0,24727,100402,51273,49129,412.9679326005397,243.12299351610426,243.12299351610426
2139203137,2139203137U,21,392,03137,SUB-DISTRICT,Biramaharajpur,URBAN,0,0,0,0,0,0,0,0.0,0.0,0.0
2139203138,2139203138T,21,392,03138,SUB-DISTRICT,Subalaya,TOTAL,86,12,1,11031,43564,22320,21244,231.57214506680708,188.12279856643408,188.12279856643408
2139203138,2139203138R,21,392,03138,SUB-DISTRICT,Subalaya,RURAL,86,12,0,9802,38492,19682,18810,228.2821450668071,168.61590287201508,168.61590287201508
2139203138,2139203138U,21,392,03138,SUB-DISTRICT,Subalaya,URBAN,0,0,1,1229,5072,2638,2434,3.29,1541.6413373860182,1541.6413373860182
2139203139,2139203139T,21,392,03139,SUB-DISTRICT,Sonapur,TOTAL,68,10,1,14217,60455,30912,29543,164.8139011386823,366.80765143184294,366.80765143184294
2139203139,2139203139R,21,392,03139,SUB-DISTRICT,Sonapur,RURAL,68,10,0,9372,39685,20203,19482,149.6839011386823,265.1253721883678,265.1253721883678
2139203139,2139203139U,21,392,03139,SUB-DISTRICT,Sonapur,URBAN,0,0,1,4845,20770,10709,10061,15.13,1372.769332452082,1372.769332452082
2139203140,2139203140T,21,392,03140,SUB-DISTRICT,Tarbha,TOTAL,183,29,1,26563,108942,54892,54050,375.7022707825973,289.9689687077778,289.9689687077778
2139203140,2139203140R,21,392,03140,SUB-DISTRICT,Tarbha,RURAL,183,29,0,24632,100608,50671,49937,362.7522707825973,277.3462996742916,277.3462996742916
2139203140,2139203140U,21,392,03140,SUB-DISTRICT,Tarbha,URBAN,0,0,1,1931,8334,4221,4113,12.95,643.5521235521236,643.5521235521236
2139300000,2139300000T,21,393,00000,DISTRICT,Balangir,TOTAL,1751,32,8,414749,1648997,830097,818900,6575.0,250.79802281368822,250.79802281368822
2139300000,2139300000R,21,393,00000,DISTRICT,Balangir,RURAL,1751,32,0,369273,1451616,728770,722846,6474.29,224.2123846784744,224.2123846784744
2139300000,2139300000U,21,393,00000,DISTRICT,Balangir,URBAN,0,0,8,45476,197381,101327,96054,100.71,1959.8947472942111,1959.8947472942111
2139303141,2139303141T,21,393,03141,SUB-DISTRICT,Loisinga,TOTAL,156,5,1,39751,152865,77027,75838,495.23375916722057,308.6724141283422,308.6724141283422
2139303141,2139303141R,21,393,03141,SUB-DISTRICT,Loisinga,RURAL,156,5,0,38196,146645,73929,72716,489.07375916722054,299.84229832674424,299.84229832674424
2139303141,2139303141U,21,393,03141,SUB-DISTRICT,Loisinga,URBAN,0,0,1,1555,6220,3098,3122,6.16,1009.7402597402597,1009.7402597402597
